,Record_ID,Year,Month,Day,Decimal_latitude,Decimal_longitude,Country,Location,Depth,Replicate,Coris_julis,Epinephelus_marginatus,Fistularia_commersonii,Serranus_cabrilla,Sparisoma_cretense,Siganus_luridus,Siganus_rivulatus,Sarpa_salpa,Serranus_scriba,Thalassoma_pavo,Pterois_miles,Stephanolopis_diaspros,Parupeneus_forskali,Pempheris_rhomboidea,Torquigener_flavimaculosus
828,2897,2020,10,15.0,42.329847,3.275271,ES,Portalo,5_10,2,22.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
829,2900,2020,10,5.0,42.232282,3.219133,ES,Punta Falconera,5_10,1,17.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
830,2904,2020,10,5.0,43.2789,5.3128,FR,Frioul,1_3,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
831,2908,2020,10,5.0,43.2789,5.3128,FR,Frioul,11_20,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832,2912,2020,10,5.0,43.2789,5.3128,FR,Frioul,5_10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833,2916,2020,10,14.0,44.913888,13.715833,HR,Grunj,1_3,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834,2924,2020,10,14.0,44.913888,13.715833,HR,Grunj,11_20,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
835,2932,2020,10,14.0,44.913888,13.715833,HR,Grunj,21_30,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
836,2933,2020,10,14.0,44.913888,13.715833,HR,Grunj,21_30,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
837,2935,2020,10,14.0,44.913888,13.715833,HR,Grunj,21_30,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
838,2937,2020,10,14.0,44.913888,13.715833,HR,Grunj,21_30,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839,2939,2020,10,14.0,44.913888,13.715833,HR,Grunj,21_30,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840,2940,2020,10,14.0,44.913888,13.715833,HR,Grunj,5_10,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841,2948,2020,10,16.0,44.897222,13.762222,HR,Jerolim,1_3,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842,2956,2020,10,16.0,44.897222,13.762222,HR,Jerolim,11_20,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
843,2964,2020,10,16.0,44.897222,13.762222,HR,Jerolim,21_30,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
844,2968,2020,10,16.0,44.897222,13.762222,HR,Jerolim,21_30,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
845,2973,2020,10,16.0,44.897222,13.762222,HR,Jerolim,5_10,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846,2981,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,1_3,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
847,2989,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,2990,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,2991,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,2993,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,2994,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,2996,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,2997,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,2998,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,3000,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,3001,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,3002,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,11_20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,3005,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,3006,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,3007,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,3008,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,3010,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,3011,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,3012,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,3014,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,3015,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,3016,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,3018,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,3019,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,3020,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,21_30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,3021,2020,10,14.0,44.941266,13.736388,HR,Mali Brijun,5_10,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
872,3029,2020,10,16.0,44.8877,13.75136,HR,Peneda,1_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,3030,2020,10,16.0,44.8877,13.75136,HR,Peneda,1_3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,3031,2020,10,16.0,44.8877,13.75136,HR,Peneda,1_3,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
875,3039,2020,10,16.0,44.8877,13.75136,HR,Peneda,11_20,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
876,3047,2020,10,16.0,44.8877,13.75136,HR,Peneda,21_30,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
877,3055,2020,10,16.0,44.8877,13.75136,HR,Peneda,5_10,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
878,3063,2020,10,30.0,40.906866,9.6336,IT,Capo Ceraso,1_3,1,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
879,3067,2020,10,25.0,38.69502,13.18302,IT,Punta Galera,5_10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
880,3071,2020,10,23.0,38.70044,13.15114,IT,Punta Spalmatore,5_10,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
881,3073,2020,11,11.0,41.861371,3.189235,ES,Illes Formigues,5_10,1,57.0,0.0,0.0,6.0,0.0,0.0,0.0,25.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
882,3077,2020,11,6.0,38.69502,13.18302,IT,Punta Galera,11_20,1,4.0,1.0,5.0,0.0,0.0,0.0,11.0,10.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
883,3085,2021,6,10.0,34.94888,34.072847,CY,Konnos Beach,1_3,1,0.0,0.0,1.0,0.0,4.0,1.0,35.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,1.0
884,3089,2021,6,5.0,34.962345,34.080631,CY,W Cavo Greco,1_3,1,0.0,0.0,8.0,0.0,6.0,6.0,18.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
885,3093,2021,6,12.0,44.3088,9.17844,IT,Secca Gonzatti,11_20,1,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
886,3096,2021,6,24.0,44.322203,9.147803,IT,Targhetta,5_10,1,9.0,1.0,0.0,2.0,0.0,0.0,0.0,18.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
887,3100,2021,8,12.0,44.29843,9.2187,IT,Faro,21_30,1,22.0,4.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
888,3102,2021,8,12.0,44.29843,9.2187,IT,Faro,5_10,1,34.0,2.0,0.0,4.0,0.0,0.0,0.0,60.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
889,3104,2021,8,26.0,44.3225,9.1458,IT,Pta Chiappa Levante,5_10,1,20.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
890,3107,2021,8,25.0,44.321727,9.14758,IT,Punta Chiappa,21_30,1,6.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
891,3109,2021,8,25.0,44.321727,9.14758,IT,Punta Chiappa,5_10,1,32.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
892,3111,2021,8,25.0,44.3088,9.17844,IT,Secca Gonzatti,21_30,1,19.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
893,3113,2021,8,25.0,44.3088,9.17844,IT,Secca Gonzatti,5_10,1,24.0,2.0,0.0,2.0,0.0,0.0,0.0,80.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
894,3115,2021,9,21.0,43.1771,5.3705,FR,Moyades,11_20,1,46.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
895,3119,2021,9,21.0,43.1771,5.3705,FR,Moyades,5_10,1,16.0,3.0,0.0,2.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
896,3123,2021,9,23.0,43.1983,5.2285,FR,Planier,11_20,1,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
897,3127,2021,9,23.0,43.1983,5.2285,FR,Planier,5_10,1,40.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,3131,2021,9,21.0,43.18769,5.556,FR,Soubeyran,11_20,1,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,3135,2021,9,21.0,43.18769,5.556,FR,Soubeyran,5_10,1,36.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
900,3139,2021,9,2.0,44.3125,9.16613,IT,Torretta,21_30,1,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
